date,tournament,season,road_team,road_runs,home_team,home_runs,round,tier,neutral
2002-02-20,Olympics,2002,SWE,3,BLR,4,,1.5,True
2002-02-20,Olympics,2002,USA,5,GER,0,,1.5,True
2002-02-22,Olympics,2002,CAN,7,BLR,1,semifinal,1.5,True
2002-02-22,Olympics,2002,RUS,2,USA,3,semifinal,1.5,True
2002-02-23,Olympics,2002,BLR,2,RUS,7,bronze,1.5,True
2002-02-24,Olympics,2002,USA,2,CAN,5,final,1.5,True
2002-05-07,IIHF World Championship,2002,CAN,2,SVK,3,,1.0,True
2002-05-07,IIHF World Championship,2002,CZE,1,RUS,3,,1.0,True
2002-05-07,IIHF World Championship,2002,FIN,3,USA,1,,1.0,True
2002-05-07,IIHF World Championship,2002,SWE,6,GER,2,,1.0,True
2002-05-09,IIHF World Championship,2002,RUS,3,FIN,2,semifinal,1.0,True
2002-05-09,IIHF World Championship,2002,SWE,2,SVK,3,semifinal,1.0,True
2002-05-10,IIHF World Championship,2002,FIN,3,SWE,5,bronze,1.0,True
2002-05-11,IIHF World Championship,2002,RUS,3,SVK,4,final,1.0,True
2003-05-07,IIHF World Championship,2003,CAN,3,GER,2,,1.0,True
2003-05-07,IIHF World Championship,2003,CZE,3,RUS,0,,1.0,True
2003-05-07,IIHF World Championship,2003,SVK,3,SUI,1,,1.0,True
2003-05-07,IIHF World Championship,2003,SWE,6,FIN,5,,1.0,True
2003-05-09,IIHF World Championship,2003,CAN,8,CZE,4,semifinal,1.0,True
2003-05-09,IIHF World Championship,2003,SVK,1,SWE,4,semifinal,1.0,True
2003-05-10,IIHF World Championship,2003,CZE,2,SVK,4,bronze,1.0,True
2003-05-11,IIHF World Championship,2003,CAN,3,SWE,2,final,1.0,True
2003-09-06,IIHF World Championship,2004,JPN,4,KOR,1,,1.0,True
2004-04-24,IIHF World Championship,2004,DEN,1,SWE,5,,1.0,True
2004-04-24,IIHF World Championship,2004,FIN,4,USA,2,,1.0,True
2004-04-24,IIHF World Championship,2004,FRA,0,AUT,6,,1.0,True
2004-04-24,IIHF World Championship,2004,GER,4,KAZ,2,,1.0,True
2004-04-24,IIHF World Championship,2004,LAT,1,CZE,3,,1.0,True
2004-04-24,IIHF World Championship,2004,SVK,2,UKR,0,,1.0,True
2004-04-25,IIHF World Championship,2004,AUT,2,CAN,2,,1.0,True
2004-04-25,IIHF World Championship,2004,RUS,6,DEN,2,,1.0,True
2004-04-25,IIHF World Championship,2004,SUI,6,FRA,0,,1.0,True
2004-04-25,IIHF World Championship,2004,SWE,5,JPN,1,,1.0,True
2004-04-26,IIHF World Championship,2004,CZE,7,KAZ,0,,1.0,True
2004-04-26,IIHF World Championship,2004,FIN,5,UKR,1,,1.0,True
2004-04-26,IIHF World Championship,2004,GER,1,LAT,1,,1.0,True
2004-04-26,IIHF World Championship,2004,USA,3,SVK,3,,1.0,True
2004-04-27,IIHF World Championship,2004,CAN,3,FRA,0,,1.0,True
2004-04-27,IIHF World Championship,2004,JPN,3,DEN,4,,1.0,True
2004-04-27,IIHF World Championship,2004,KAZ,1,LAT,3,,1.0,True
2004-04-27,IIHF World Championship,2004,SUI,4,AUT,4,,1.0,True
2004-04-27,IIHF World Championship,2004,SWE,3,RUS,2,,1.0,True
2004-04-28,IIHF World Championship,2004,CAN,3,SUI,1,,1.0,True
2004-04-28,IIHF World Championship,2004,CZE,5,GER,1,,1.0,True
2004-04-28,IIHF World Championship,2004,RUS,6,JPN,1,,1.0,True
2004-04-28,IIHF World Championship,2004,SVK,5,FIN,2,,1.0,True
2004-04-28,IIHF World Championship,2004,UKR,1,USA,7,,1.0,True
2004-04-30,IIHF World Championship,2004,CAN,2,LAT,0,,1.0,True
2004-04-30,IIHF World Championship,2004,CZE,2,AUT,0,,1.0,True
2004-04-30,IIHF World Championship,2004,KAZ,5,FRA,0,,1.0,True
2004-04-30,IIHF World Championship,2004,SVK,2,RUS,0,,1.0,True
2004-04-30,IIHF World Championship,2004,SWE,1,FIN,1,,1.0,True
2004-04-30,IIHF World Championship,2004,UKR,2,JPN,2,,1.0,True
2004-05-01,IIHF World Championship,2004,AUT,1,GER,3,,1.0,True
2004-05-01,IIHF World Championship,2004,FIN,6,DEN,0,,1.0,True
2004-05-01,IIHF World Championship,2004,JPN,3,KAZ,5,,1.0,True
2004-05-01,IIHF World Championship,2004,LAT,1,SUI,1,,1.0,True
2004-05-01,IIHF World Championship,2004,RUS,2,USA,3,,1.0,True
2004-05-02,IIHF World Championship,2004,CAN,6,GER,1,,1.0,True
2004-05-02,IIHF World Championship,2004,DEN,0,SVK,8,,1.0,True
2004-05-02,IIHF World Championship,2004,SUI,1,CZE,3,,1.0,True
2004-05-02,IIHF World Championship,2004,SWE,3,USA,1,,1.0,True
2004-05-02,IIHF World Championship,2004,UKR,6,FRA,2,,1.0,True
2004-05-03,IIHF World Championship,2004,CZE,6,CAN,2,,1.0,True
2004-05-03,IIHF World Championship,2004,FIN,4,RUS,0,,1.0,True
2004-05-03,IIHF World Championship,2004,KAZ,2,UKR,2,,1.0,True
2004-05-03,IIHF World Championship,2004,LAT,5,AUT,2,,1.0,True
2004-05-03,IIHF World Championship,2004,SVK,0,SWE,0,,1.0,True
2004-05-04,IIHF World Championship,2004,FRA,2,JPN,2,,1.0,True
2004-05-04,IIHF World Championship,2004,GER,0,SUI,1,,1.0,True
2004-05-04,IIHF World Championship,2004,USA,8,DEN,3,,1.0,True
2004-05-05,IIHF World Championship,2004,CZE,2,USA,3,,1.0,True
2004-05-05,IIHF World Championship,2004,SWE,4,LAT,1,,1.0,True
2004-05-06,IIHF World Championship,2004,CAN,5,FIN,4,,1.0,True
2004-05-06,IIHF World Championship,2004,SVK,3,SUI,1,,1.0,True
2004-05-08,IIHF World Championship,2004,SVK,1,CAN,2,semifinal,1.0,True
2004-05-08,IIHF World Championship,2004,USA,2,SWE,3,semifinal,1.0,True
2004-05-09,IIHF World Championship,2004,SVK,0,USA,1,bronze,1.0,True
2004-05-09,IIHF World Championship,2004,SWE,3,CAN,5,final,1.0,True
2004-08-30,World Cup of Hockey,2004,CZE,0,FIN,4,,1.5,False
2004-08-31,World Cup of Hockey,2004,GER,2,SWE,5,,1.5,False
2004-08-31,World Cup of Hockey,2004,USA,1,CAN,2,,1.5,False
2004-09-01,World Cup of Hockey,2004,CAN,5,SVK,1,,1.5,False
2004-09-01,World Cup of Hockey,2004,CZE,3,SWE,4,,1.5,False
2004-09-02,World Cup of Hockey,2004,FIN,3,GER,0,,1.5,False
2004-09-02,World Cup of Hockey,2004,RUS,3,USA,1,,1.5,False
2004-09-03,World Cup of Hockey,2004,GER,2,CZE,7,,1.5,False
2004-09-03,World Cup of Hockey,2004,SVK,1,USA,3,,1.5,False
2004-09-04,World Cup of Hockey,2004,RUS,1,CAN,3,,1.5,False
2004-09-04,World Cup of Hockey,2004,SWE,4,FIN,4,,1.5,False
2004-09-05,World Cup of Hockey,2004,SVK,2,RUS,5,,1.5,False
2004-09-06,World Cup of Hockey,2004,GER,1,FIN,2,final,1.5,False
2004-09-07,World Cup of Hockey,2004,CZE,6,SWE,1,final,1.5,False
2004-09-07,World Cup of Hockey,2004,USA,5,RUS,3,final,1.5,False
2004-09-08,World Cup of Hockey,2004,SVK,0,CAN,5,final,1.5,False
2004-09-10,World Cup of Hockey,2004,USA,1,FIN,2,semifinal,1.5,False
2004-09-11,World Cup of Hockey,2004,CZE,3,CAN,4,semifinal,1.5,False
2004-09-14,World Cup of Hockey,2004,FIN,2,CAN,3,final,1.5,False
2005-04-30,IIHF World Championship,2005,FIN,2,DEN,1,,1.0,True
2005-04-30,IIHF World Championship,2005,LAT,4,CAN,6,,1.0,True
2005-04-30,IIHF World Championship,2005,RUS,4,AUT,2,,1.0,True
2005-04-30,IIHF World Championship,2005,SVK,2,BLR,1,,1.0,True
2005-05-01,IIHF World Championship,2005,GER,1,KAZ,2,,1.0,True
2005-05-01,IIHF World Championship,2005,SUI,1,CZE,3,,1.0,True
2005-05-01,IIHF World Championship,2005,UKR,2,SWE,3,,1.0,True
2005-05-01,IIHF World Championship,2005,USA,7,SLO,0,,1.0,True
2005-05-02,IIHF World Championship,2005,BLR,5,AUT,0,,1.0,True
2005-05-02,IIHF World Championship,2005,FIN,4,UKR,1,,1.0,True
2005-05-02,IIHF World Championship,2005,SVK,3,RUS,3,,1.0,True
2005-05-02,IIHF World Championship,2005,SWE,7,DEN,0,,1.0,True
2005-05-03,IIHF World Championship,2005,CAN,8,SLO,0,,1.0,True
2005-05-03,IIHF World Championship,2005,CZE,2,GER,0,,1.0,True
2005-05-03,IIHF World Championship,2005,KAZ,1,SUI,2,,1.0,True
2005-05-03,IIHF World Championship,2005,USA,3,LAT,1,,1.0,True
2005-05-04,IIHF World Championship,2005,AUT,1,SVK,8,,1.0,True
2005-05-04,IIHF World Championship,2005,DEN,1,UKR,2,,1.0,True
2005-05-04,IIHF World Championship,2005,RUS,2,BLR,0,,1.0,True
2005-05-04,IIHF World Championship,2005,SWE,5,FIN,1,,1.0,True
2005-05-05,IIHF World Championship,2005,CAN,3,USA,1,,1.0,True
2005-05-05,IIHF World Championship,2005,CZE,1,KAZ,0,,1.0,True
2005-05-05,IIHF World Championship,2005,GER,1,SUI,5,,1.0,True
2005-05-05,IIHF World Championship,2005,SLO,1,LAT,3,,1.0,True
2005-05-06,IIHF World Championship,2005,GER,2,AUT,2,,1.0,True
2005-05-06,IIHF World Championship,2005,RUS,3,SUI,3,,1.0,True
2005-05-06,IIHF World Championship,2005,SLO,4,DEN,3,,1.0,True
2005-05-06,IIHF World Championship,2005,USA,4,FIN,4,,1.0,True
2005-05-07,IIHF World Championship,2005,BLR,2,KAZ,0,,1.0,True
2005-05-07,IIHF World Championship,2005,CAN,4,SWE,5,,1.0,True
2005-05-07,IIHF World Championship,2005,LAT,3,UKR,0,,1.0,True
2005-05-07,IIHF World Championship,2005,SVK,1,CZE,5,,1.0,True
2005-05-08,IIHF World Championship,2005,CAN,3,FIN,3,,1.0,True
2005-05-08,IIHF World Championship,2005,CZE,1,RUS,2,,1.0,True
2005-05-08,IIHF World Championship,2005,DEN,4,AUT,3,,1.0,True
2005-05-08,IIHF World Championship,2005,SVK,3,SUI,1,,1.0,True
2005-05-08,IIHF World Championship,2005,SWE,1,USA,5,,1.0,True
2005-05-09,IIHF World Championship,2005,FIN,0,LAT,0,,1.0,True
2005-05-09,IIHF World Championship,2005,RUS,3,KAZ,1,,1.0,True
2005-05-09,IIHF World Championship,2005,SLO,1,GER,9,,1.0,True
2005-05-09,IIHF World Championship,2005,SUI,2,BLR,0,,1.0,True
2005-05-09,IIHF World Championship,2005,USA,1,UKR,1,,1.0,True
2005-05-10,IIHF World Championship,2005,CZE,5,BLR,1,,1.0,True
2005-05-10,IIHF World Championship,2005,GER,2,DEN,3,,1.0,True
2005-05-10,IIHF World Championship,2005,KAZ,1,SVK,3,,1.0,True
2005-05-10,IIHF World Championship,2005,SWE,9,LAT,1,,1.0,True
2005-05-10,IIHF World Championship,2005,UKR,1,CAN,2,,1.0,True
2005-05-11,IIHF World Championship,2005,AUT,2,SLO,6,,1.0,True
2005-05-12,IIHF World Championship,2005,CAN,5,SVK,4,final,1.0,True
2005-05-12,IIHF World Championship,2005,CZE,3,USA,2,final,1.0,True
2005-05-12,IIHF World Championship,2005,RUS,4,FIN,3,final,1.0,True
2005-05-12,IIHF World Championship,2005,SWE,2,SUI,1,final,1.0,True
2005-05-14,IIHF World Championship,2005,RUS,3,CAN,4,semifinal,1.0,True
2005-05-14,IIHF World Championship,2005,SWE,2,CZE,3,semifinal,1.0,True
2005-05-15,IIHF World Championship,2005,CZE,3,CAN,0,final,1.0,True
2005-05-15,IIHF World Championship,2005,SWE,3,RUS,6,bronze,1.0,True
2006-02-15,Olympics,2006,GER,1,CZE,4,,1.5,True
2006-02-15,Olympics,2006,ITA,2,CAN,7,,1.5,True
2006-02-15,Olympics,2006,KAZ,2,SWE,7,,1.5,True
2006-02-15,Olympics,2006,LAT,3,USA,3,,1.5,True
2006-02-15,Olympics,2006,RUS,3,SVK,5,,1.5,True
2006-02-15,Olympics,2006,SUI,0,FIN,5,,1.5,True
2006-02-16,Olympics,2006,CAN,5,GER,1,,1.5,True
2006-02-16,Olympics,2006,CZE,2,SUI,3,,1.5,True
2006-02-16,Olympics,2006,FIN,6,ITA,0,,1.5,True
2006-02-16,Olympics,2006,SVK,6,LAT,3,,1.5,True
2006-02-16,Olympics,2006,SWE,0,RUS,5,,1.5,True
2006-02-16,Olympics,2006,USA,4,KAZ,1,,1.5,True
2006-02-18,Olympics,2006,CAN,0,SUI,2,,1.5,True
2006-02-18,Olympics,2006,CZE,2,FIN,4,,1.5,True
2006-02-18,Olympics,2006,ITA,3,GER,3,,1.5,True
2006-02-18,Olympics,2006,KAZ,0,RUS,1,,1.5,True
2006-02-18,Olympics,2006,SVK,2,USA,1,,1.5,True
2006-02-18,Olympics,2006,SWE,6,LAT,1,,1.5,True
2006-02-19,Olympics,2006,CZE,4,ITA,1,,1.5,True
2006-02-19,Olympics,2006,FIN,2,CAN,0,,1.5,True
2006-02-19,Olympics,2006,GER,2,SUI,2,,1.5,True
2006-02-19,Olympics,2006,RUS,9,LAT,2,,1.5,True
2006-02-19,Olympics,2006,SVK,2,KAZ,1,,1.5,True
2006-02-19,Olympics,2006,USA,1,SWE,2,,1.5,True
2006-02-21,Olympics,2006,CAN,3,CZE,2,,1.5,True
2006-02-21,Olympics,2006,FIN,2,GER,0,,1.5,True
2006-02-21,Olympics,2006,LAT,2,KAZ,5,,1.5,True
2006-02-21,Olympics,2006,SUI,3,ITA,3,,1.5,True
2006-02-21,Olympics,2006,SWE,0,SVK,3,,1.5,True
2006-02-21,Olympics,2006,USA,4,RUS,5,,1.5,True
2006-02-22,Olympics,2006,FIN,4,USA,3,,1.5,True
2006-02-22,Olympics,2006,RUS,2,CAN,0,,1.5,True
2006-02-22,Olympics,2006,SUI,2,SWE,6,,1.5,True
2006-02-22,Olympics,2006,SVK,1,CZE,3,,1.5,True
2006-02-24,Olympics,2006,FIN,4,RUS,0,semifinal,1.5,True
2006-02-24,Olympics,2006,SWE,7,CZE,3,semifinal,1.5,True
2006-02-25,Olympics,2006,RUS,0,CZE,3,bronze,1.5,True
2006-02-26,Olympics,2006,FIN,2,SWE,3,final,1.5,True
2006-05-05,IIHF World Championship,2006,DEN,3,CAN,5,,1.0,True
2006-05-05,IIHF World Championship,2006,FIN,5,SLO,3,,1.0,True
2006-05-05,IIHF World Championship,2006,LAT,1,CZE,1,,1.0,True
2006-05-05,IIHF World Championship,2006,USA,3,NOR,1,,1.0,True
2006-05-06,IIHF World Championship,2006,BLR,2,SVK,1,,1.0,True
2006-05-06,IIHF World Championship,2006,RUS,10,KAZ,1,,1.0,True
2006-05-06,IIHF World Championship,2006,SUI,3,ITA,1,,1.0,True
2006-05-06,IIHF World Championship,2006,UKR,2,SWE,4,,1.0,True
2006-05-07,IIHF World Championship,2006,CAN,7,NOR,1,,1.0,True
2006-05-07,IIHF World Championship,2006,CZE,5,SLO,4,,1.0,True
2006-05-07,IIHF World Championship,2006,FIN,5,LAT,0,,1.0,True
2006-05-07,IIHF World Championship,2006,USA,3,DEN,0,,1.0,True
2006-05-08,IIHF World Championship,2006,RUS,3,BLR,2,,1.0,True
2006-05-08,IIHF World Championship,2006,SUI,2,UKR,1,,1.0,True
2006-05-08,IIHF World Championship,2006,SVK,6,KAZ,0,,1.0,True
2006-05-08,IIHF World Championship,2006,SWE,4,ITA,0,,1.0,True
2006-05-09,IIHF World Championship,2006,CAN,2,USA,1,,1.0,True
2006-05-09,IIHF World Championship,2006,CZE,3,FIN,3,,1.0,True
2006-05-09,IIHF World Championship,2006,NOR,6,DEN,3,,1.0,True
2006-05-09,IIHF World Championship,2006,SLO,1,LAT,5,,1.0,True
2006-05-10,IIHF World Championship,2006,ITA,2,UKR,4,,1.0,True
2006-05-10,IIHF World Championship,2006,KAZ,1,BLR,7,,1.0,True
2006-05-10,IIHF World Championship,2006,SVK,3,RUS,4,,1.0,True
2006-05-10,IIHF World Championship,2006,SWE,4,SUI,4,,1.0,True
2006-05-11,IIHF World Championship,2006,CAN,11,LAT,0,,1.0,True
2006-05-11,IIHF World Championship,2006,RUS,6,UKR,0,,1.0,True
2006-05-12,IIHF World Championship,2006,CZE,3,NOR,1,,1.0,True
2006-05-12,IIHF World Championship,2006,FIN,4,USA,0,,1.0,True
2006-05-12,IIHF World Championship,2006,ITA,3,KAZ,2,,1.0,True
2006-05-12,IIHF World Championship,2006,SLO,3,DEN,3,,1.0,True
2006-05-12,IIHF World Championship,2006,SUI,2,SVK,2,,1.0,True
2006-05-12,IIHF World Championship,2006,SWE,4,BLR,1,,1.0,True
2006-05-13,IIHF World Championship,2006,BLR,9,UKR,1,,1.0,True
2006-05-13,IIHF World Championship,2006,ITA,0,DEN,5,,1.0,True
2006-05-13,IIHF World Championship,2006,KAZ,5,SLO,0,,1.0,True
2006-05-13,IIHF World Championship,2006,USA,4,LAT,2,,1.0,True
2006-05-14,IIHF World Championship,2006,CAN,4,CZE,6,,1.0,True
2006-05-14,IIHF World Championship,2006,NOR,0,FIN,3,,1.0,True
2006-05-14,IIHF World Championship,2006,RUS,6,SUI,3,,1.0,True
2006-05-14,IIHF World Championship,2006,SVK,5,SWE,2,,1.0,True
2006-05-15,IIHF World Championship,2006,DEN,3,KAZ,2,,1.0,True
2006-05-15,IIHF World Championship,2006,FIN,2,CAN,4,,1.0,True
2006-05-15,IIHF World Championship,2006,SLO,3,ITA,3,,1.0,True
2006-05-15,IIHF World Championship,2006,SWE,3,RUS,3,,1.0,True
2006-05-16,IIHF World Championship,2006,CZE,1,USA,3,,1.0,True
2006-05-16,IIHF World Championship,2006,LAT,4,NOR,2,,1.0,True
2006-05-16,IIHF World Championship,2006,SUI,1,BLR,2,,1.0,True
2006-05-16,IIHF World Championship,2006,UKR,0,SVK,8,,1.0,True
2006-05-17,IIHF World Championship,2006,CAN,4,SVK,1,final,1.0,True
2006-05-17,IIHF World Championship,2006,SWE,6,USA,0,final,1.0,True
2006-05-18,IIHF World Championship,2006,FIN,3,BLR,0,final,1.0,True
2006-05-18,IIHF World Championship,2006,RUS,3,CZE,4,final,1.0,True
2006-05-20,IIHF World Championship,2006,CAN,4,SWE,5,semifinal,1.0,True
2006-05-20,IIHF World Championship,2006,FIN,1,CZE,3,semifinal,1.0,True
2006-05-21,IIHF World Championship,2006,CAN,0,FIN,5,bronze,1.0,True
2006-05-21,IIHF World Championship,2006,SWE,4,CZE,0,final,1.0,True
2007-04-27,IIHF World Championship,2007,BLR,2,CZE,8,,1.0,True
2007-04-27,IIHF World Championship,2007,RUS,9,DEN,1,,1.0,True
2007-04-27,IIHF World Championship,2007,UKR,0,FIN,5,,1.0,True
2007-04-27,IIHF World Championship,2007,USA,6,AUT,2,,1.0,True
2007-04-28,IIHF World Championship,2007,GER,2,CAN,3,,1.0,True
2007-04-28,IIHF World Championship,2007,SUI,2,LAT,1,,1.0,True
2007-04-28,IIHF World Championship,2007,SVK,3,NOR,0,,1.0,True
2007-04-28,IIHF World Championship,2007,SWE,7,ITA,1,,1.0,True
2007-04-29,IIHF World Championship,2007,CZE,6,AUT,1,,1.0,True
2007-04-29,IIHF World Championship,2007,FIN,6,DEN,2,,1.0,True
2007-04-29,IIHF World Championship,2007,RUS,8,UKR,1,,1.0,True
2007-04-29,IIHF World Championship,2007,USA,5,BLR,1,,1.0,True
2007-04-30,IIHF World Championship,2007,CAN,4,NOR,2,,1.0,True
2007-04-30,IIHF World Championship,2007,LAT,2,SWE,8,,1.0,True
2007-04-30,IIHF World Championship,2007,SUI,2,ITA,1,,1.0,True
2007-04-30,IIHF World Championship,2007,SVK,5,GER,1,,1.0,True
2007-05-01,IIHF World Championship,2007,AUT,2,BLR,5,,1.0,True
2007-05-01,IIHF World Championship,2007,CZE,4,USA,3,,1.0,True
2007-05-01,IIHF World Championship,2007,DEN,4,UKR,3,,1.0,True
2007-05-01,IIHF World Championship,2007,FIN,4,RUS,5,,1.0,True
2007-05-02,IIHF World Championship,2007,CAN,5,SVK,4,,1.0,True
2007-05-02,IIHF World Championship,2007,ITA,4,LAT,3,,1.0,True
2007-05-02,IIHF World Championship,2007,NOR,3,GER,5,,1.0,True
2007-05-02,IIHF World Championship,2007,SWE,6,SUI,0,,1.0,True
2007-05-03,IIHF World Championship,2007,DEN,2,SWE,5,,1.0,True
2007-05-03,IIHF World Championship,2007,GER,2,CZE,0,,1.0,True
2007-05-03,IIHF World Championship,2007,SUI,0,FIN,2,,1.0,True
2007-05-03,IIHF World Championship,2007,USA,4,SVK,2,,1.0,True
2007-05-04,IIHF World Championship,2007,AUT,2,NOR,3,,1.0,True
2007-05-04,IIHF World Championship,2007,CAN,6,BLR,3,,1.0,True
2007-05-04,IIHF World Championship,2007,LAT,5,UKR,0,,1.0,True
2007-05-04,IIHF World Championship,2007,RUS,3,ITA,0,,1.0,True
2007-05-05,IIHF World Championship,2007,CZE,2,SVK,3,,1.0,True
2007-05-05,IIHF World Championship,2007,FIN,3,ITA,0,,1.0,True
2007-05-05,IIHF World Championship,2007,SUI,4,DEN,1,,1.0,True
2007-05-05,IIHF World Championship,2007,USA,3,GER,0,,1.0,True
2007-05-06,IIHF World Championship,2007,CZE,3,CAN,4,,1.0,True
2007-05-06,IIHF World Championship,2007,LAT,5,AUT,1,,1.0,True
2007-05-06,IIHF World Championship,2007,RUS,6,SUI,3,,1.0,True
2007-05-06,IIHF World Championship,2007,SVK,4,BLR,3,,1.0,True
2007-05-06,IIHF World Championship,2007,SWE,1,FIN,0,,1.0,True
2007-05-06,IIHF World Championship,2007,UKR,3,NOR,2,,1.0,True
2007-05-07,IIHF World Championship,2007,AUT,8,UKR,4,,1.0,True
2007-05-07,IIHF World Championship,2007,BLR,5,GER,6,,1.0,True
2007-05-07,IIHF World Championship,2007,CAN,6,USA,3,,1.0,True
2007-05-07,IIHF World Championship,2007,ITA,2,DEN,5,,1.0,True
2007-05-07,IIHF World Championship,2007,NOR,7,LAT,4,,1.0,True
2007-05-07,IIHF World Championship,2007,SWE,2,RUS,4,,1.0,True
2007-05-09,IIHF World Championship,2007,RUS,4,CZE,0,,1.0,True
2007-05-09,IIHF World Championship,2007,SWE,7,SVK,4,,1.0,True
2007-05-10,IIHF World Championship,2007,CAN,5,SUI,1,,1.0,True
2007-05-10,IIHF World Championship,2007,USA,4,FIN,5,,1.0,True
2007-05-12,IIHF World Championship,2007,CAN,4,SWE,1,semifinal,1.0,True
2007-05-12,IIHF World Championship,2007,RUS,1,FIN,2,semifinal,1.0,True
2007-05-13,IIHF World Championship,2007,CAN,4,FIN,2,,1.0,True
2007-05-13,IIHF World Championship,2007,RUS,3,SWE,1,bronze,1.0,True
2008-05-02,IIHF World Championship,2008,CAN,5,SVN,1,,1.0,True
2008-05-02,IIHF World Championship,2008,DEN,2,CZE,5,,1.0,True
2008-05-02,IIHF World Championship,2008,RUS,7,ITA,1,,1.0,True
2008-05-02,IIHF World Championship,2008,USA,4,LAT,0,,1.0,True
2008-05-03,IIHF World Championship,2008,BLR,5,SWE,6,,1.0,True
2008-05-03,IIHF World Championship,2008,GER,1,FIN,5,,1.0,True
2008-05-03,IIHF World Championship,2008,SUI,4,FRA,1,,1.0,True
2008-05-03,IIHF World Championship,2008,SVK,5,NOR,1,,1.0,True
2008-05-04,IIHF World Championship,2008,CZE,4,RUS,5,,1.0,True
2008-05-04,IIHF World Championship,2008,ITA,2,DEN,6,,1.0,True
2008-05-04,IIHF World Championship,2008,LAT,0,CAN,7,,1.0,True
2008-05-04,IIHF World Championship,2008,USA,5,SVN,1,,1.0,True
2008-05-05,IIHF World Championship,2008,FIN,3,NOR,2,,1.0,True
2008-05-05,IIHF World Championship,2008,SUI,2,BLR,1,,1.0,True
2008-05-05,IIHF World Championship,2008,SVK,2,GER,4,,1.0,True
2008-05-05,IIHF World Championship,2008,SWE,9,FRA,0,,1.0,True
2008-05-06,IIHF World Championship,2008,CAN,5,USA,4,,1.0,True
2008-05-06,IIHF World Championship,2008,CZE,7,ITA,2,,1.0,True
2008-05-06,IIHF World Championship,2008,RUS,4,DEN,1,,1.0,True
2008-05-06,IIHF World Championship,2008,SVN,0,LAT,3,,1.0,True
2008-05-07,IIHF World Championship,2008,FIN,3,SVK,2,,1.0,True
2008-05-07,IIHF World Championship,2008,FRA,1,BLR,3,,1.0,True
2008-05-07,IIHF World Championship,2008,NOR,3,GER,2,,1.0,True
2008-05-07,IIHF World Championship,2008,SWE,2,SUI,4,,1.0,True
2008-05-08,IIHF World Championship,2008,CAN,2,NOR,1,,1.0,True
2008-05-08,IIHF World Championship,2008,SUI,0,CZE,5,,1.0,True
2008-05-08,IIHF World Championship,2008,SWE,8,DEN,1,,1.0,True
2008-05-08,IIHF World Championship,2008,USA,6,GER,4,,1.0,True
2008-05-09,IIHF World Championship,2008,FIN,2,LAT,1,,1.0,True
2008-05-09,IIHF World Championship,2008,FRA,3,ITA,2,,1.0,True
2008-05-09,IIHF World Championship,2008,RUS,4,BLR,3,,1.0,True
2008-05-09,IIHF World Championship,2008,SLO,1,SVK,5,,1.0,True
2008-05-10,IIHF World Championship,2008,CZE,3,BLR,2,,1.0,True
2008-05-10,IIHF World Championship,2008,GER,1,CAN,10,,1.0,True
2008-05-10,IIHF World Championship,2008,ITA,4,FRA,6,,1.0,True
2008-05-10,IIHF World Championship,2008,RUS,3,SWE,2,,1.0,True
2008-05-10,IIHF World Championship,2008,SVK,4,SLO,3,,1.0,True
2008-05-11,IIHF World Championship,2008,DEN,2,SUI,7,,1.0,True
2008-05-11,IIHF World Championship,2008,FIN,3,USA,2,,1.0,True
2008-05-11,IIHF World Championship,2008,NOR,1,LAT,4,,1.0,True
2008-05-11,IIHF World Championship,2008,SWE,5,CZE,3,,1.0,True
2008-05-12,IIHF World Championship,2008,BLR,2,DEN,3,,1.0,True
2008-05-12,IIHF World Championship,2008,CAN,6,FIN,3,,1.0,True
2008-05-12,IIHF World Championship,2008,LAT,3,GER,5,,1.0,True
2008-05-12,IIHF World Championship,2008,SUI,3,RUS,5,,1.0,True
2008-05-12,IIHF World Championship,2008,USA,9,NOR,1,,1.0,True
2008-05-14,IIHF World Championship,2008,CZE,2,SWE,3,final,1.0,True
2008-05-14,IIHF World Championship,2008,NOR,2,CAN,8,final,1.0,True
2008-05-14,IIHF World Championship,2008,RUS,6,SUI,0,final,1.0,True
2008-05-14,IIHF World Championship,2008,USA,2,FIN,3,final,1.0,True
2008-05-16,IIHF World Championship,2008,CAN,5,SWE,4,semifinal,1.0,True
2008-05-16,IIHF World Championship,2008,RUS,4,FIN,0,semifinal,1.0,True
2008-05-17,IIHF World Championship,2008,FIN,4,SWE,0,bronze,1.0,True
2008-05-18,IIHF World Championship,2008,CAN,4,RUS,5,,1.0,True
2009-04-24,IIHF World Championship,2009,BLR,1,CAN,6,,1.0,True
2009-04-24,IIHF World Championship,2009,GER,0,RUS,5,,1.0,True
2009-04-24,IIHF World Championship,2009,SUI,1,FRA,0,,1.0,True
2009-04-24,IIHF World Championship,2009,SVK,4,HUN,3,,1.0,True
2009-04-25,IIHF World Championship,2009,CZE,5,DEN,0,,1.0,True
2009-04-25,IIHF World Championship,2009,NOR,0,FIN,5,,1.0,True
2009-04-25,IIHF World Championship,2009,SWE,7,AUT,1,,1.0,True
2009-04-25,IIHF World Championship,2009,USA,4,LAT,2,,1.0,True
2009-04-26,IIHF World Championship,2009,CAN,9,HUN,0,,1.0,True
2009-04-26,IIHF World Championship,2009,RUS,7,FRA,2,,1.0,True
2009-04-26,IIHF World Championship,2009,SUI,3,GER,2,,1.0,True
